Si,Fe,Cu,Mn,Mg,Cr,Ni,Zn,Ga,V,Ti,Zr,Bi,Pb,Li,B,Sc,Be,S_A_Temp,Ageing_Temp,Ageing_Time,Air,Furnace,Water,6% Work Hardening,7% Work Hardening,Compression,Cryrolling,HT Work Hardening,Rolling,Stretch,Work Hardening Level 1,Work Hardening Level 2,Work Hardening Level 4,Work Hardening Level 6,Work Hardening Level 8,Work hardening,none_strain,Artificial,Natural,Overageing,none_age,Partial Annealed,Stablized,none_treat,Drawn,Extruded,Forged,Rolled,Thixoformed,unspecified_man,Tube,Wire,Sheet,Bar,unspecified_prod,Plate,Foil,Rod,Die Forging,Ring,Forging,Ingot,Fin Stock,UTS,YTS,ELONGATION
0.04,0.3,4.65,0.9,1.65,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,120.0,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,491.0,327.0,18.0
0.9,1.0,4.0,0.2,1.5,0.1,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,170.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,406.0,304.0,13.0
0.9,1.0,4.0,0.2,1.5,0.1,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,240.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,331.0,255.0,11.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,165.0,24.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,476.0,393.0,10.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,165.0,24.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,440.0,360.0,5.5
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,175.0,18.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,455.0,349.0,11.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,175.0,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,455.0,349.0,11.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,165.0,24.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,428.0,345.0,4.5
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,175.0,18.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,422.0,333.0,4.3
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,25.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,393.0,317.0,11.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,175.0,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,425.0,315.0,6.5
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,175.0,18.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,413.0,303.0,5.5
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,190.0,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,407.0,283.0,11.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,190.0,18.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,398.0,273.0,4.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,25.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,340.0,258.0,6.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,190.0,26.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,382.0,257.0,4.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,190.0,26.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,377.0,257.0,4.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,190.0,26.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,393.0,255.0,6.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,190.0,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,370.0,250.0,7.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,190.0,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,370.0,250.0,7.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,190.0,36.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,370.0,250.0,6.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,190.0,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,370.0,250.0,6.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,190.0,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,370.0,250.0,6.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,25.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,359.0,248.0,17.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,25.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,359.0,248.0,17.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,25.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,318.0,245.0,5.3
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,25.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,315.0,198.0,9.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,25.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,359.0,186.0,20.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,25.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,291.0,185.0,9.2
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,25.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,300.0,183.0,14.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,535.0,25.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,300.0,183.0,14.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,415.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,221.0,125.0,12.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,415.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,220.0,110.0,12.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,415.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220.0,110.0,12.0
0.2,0.3,6.3,0.3,0.02,0.0,0.0,0.1,0.0,0.1,0.06,175,0.0,0.0,0.0,0.0,0.0,0.0,415.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,172.0,76.0,18.0
0.08,0.19,5.95,317,0.04,0.0,0.0,0.03,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,245.0,,
0.05,0.15,5.8,0.28,0.22,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,530.0,165.0,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,485.0,445.0,9.0
0.0,0.0,5.8,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,535.0,165.0,14.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,483.0,,10.8
175,1.1,2.3,0.0,1.55,0.0,1.05,0.1,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,200.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,441.0,372.0,10.0
175,1.1,2.3,0.0,1.55,0.0,1.05,0.1,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,200.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,440.0,372.0,10.0
175,1.1,2.3,0.0,1.55,0.0,1.05,0.1,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,200.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,390.0,300.0,4.0
175,1.1,2.3,0.0,1.55,0.0,1.05,0.1,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,200.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,375.0,295.0,5.3
175,1.1,2.3,0.0,1.55,0.0,1.05,0.1,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,200.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,380.0,285.0,5.5
0.3,1.6,2.5,0.0,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.15,0.0,490.0,180.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,587.0,
0.3,1.6,2.5,0.0,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.15,0.0,490.0,180.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,587.0,
0.3,1.6,2.5,0.0,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.15,0.0,490.0,180.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,579.0,
0.3,1.6,2.5,0.0,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.15,0.0,490.0,25.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,557.0,
0.3,1.6,2.5,0.0,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.15,0.0,490.0,180.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,545.0,
0.3,1.4,2.6,0.0,1.6,0.0,1.5,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.45,0.0,490.0,180.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,478.0,
0.3,1.4,2.6,0.0,1.6,0.0,1.5,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.45,0.0,490.0,180.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,471.0,
0.3,1.4,2.6,0.0,1.6,0.0,1.5,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.45,0.0,490.0,180.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,462.0,
0.3,1.4,2.6,0.0,1.6,0.0,1.5,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.45,0.0,490.0,180.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,451.0,
0.3,1.4,2.6,0.0,1.6,0.0,1.5,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.45,0.0,490.0,25.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,390.0,
0.4,1.6,3.5,0.0,1.6,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,180.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,349.0,
0.4,1.6,3.5,0.0,1.6,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,180.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,345.0,
0.4,1.6,3.5,0.0,1.6,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,180.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,339.0,
0.4,1.6,3.5,0.0,1.6,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,25.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,336.0,
0.4,1.6,3.5,0.0,1.6,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,180.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,330.0,
0.0,0.93,2.23,0.0,1.21,0.0,1.09,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,510.0,200.0,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,392.0,342.0,6.0
0.6,0.7,125,1.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,200.0,185.0,7.0
0.6,0.7,125,1.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,175.0,175.0,9.5
0.6,0.7,125,1.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,185.0,165.0,2.5
0.6,0.7,125,1.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,182.5,145.0,2.5
0.6,0.7,125,1.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,150.0,145.0,14.0
0.6,0.7,125,1.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,130.0,125.0,15.0
0.6,0.7,125,1.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160.0,115.0,5.5
0.6,0.7,125,1.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,160.0,115.0,5.5
0.6,0.7,125,1.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,137.5,83.0,6.5
0.6,0.7,125,1.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,137.5,83.0,6.5
0.6,0.7,125,1.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,104.0,48.0,12.7
0.6,0.7,125,1.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,110.0,36.0,35.0
0.6,0.7,125,1.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,113.5,34.0,19.5
0.6,0.7,125,1.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113.5,34.0,19.5
0.1,0.5,0.12,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,111.0,62.0,
0.1,0.5,0.12,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,109.0,59.0,
0.6,0.7,125,1.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110.0,40.0,40.0
